,Suburb,Address,Rooms,Type,Price,Method,SellerG,Date
11329,Hawthorn East,29 Lawson St,3,h,2875000.0,PI,Jellis,4/03/2017
11331,Hawthorn East,10 Neave St,2,h,3350000.0,S,hockingstuart,4/03/2017
11332,Hawthorn East,3/348 Riversdale Rd,2,u,665500.0,S,hockingstuart,4/03/2017
11333,Hawthorn East,66 Roseberry St,3,h,1865000.0,S,Jellis,4/03/2017
11335,Hawthorn East,4/78 Campbell Rd,3,t,1500000.0,VB,Kay,4/06/2016
11336,Hawthorn East,1/31 Havelock Rd,3,u,875000.0,S,Kay,4/06/2016
11337,Hawthorn East,748 Burwood Rd,5,h,1700000.0,S,Marshall,6/08/2016
11340,Hawthorn East,22 Miami St,3,h,1650000.0,VB,RT,6/08/2016
11342,Hawthorn East,1051 Burke Rd,3,h,1615000.0,S,Jellis,7/05/2016
11346,Hawthorn East,2/2 Myrniong Gr,3,h,1600000.0,VB,Marshall,7/05/2016
11347,Hawthorn East,310 Riversdale Rd,3,h,1450000.0,PI,hockingstuart,7/05/2016
11349,Hawthorn East,5/305 Riversdale Rd,2,u,490000.0,S,Marshall,7/11/2016
11351,Hawthorn East,17 Oberon Av,3,h,1410000.0,S,Jellis,8/10/2016
11352,Hawthorn East,10/26 Redfern Rd,3,t,1110000.0,S,Jellis,8/10/2016
11353,Hawthorn East,21 Russell St,4,t,1425000.0,S,Jellis,8/10/2016
11355,Hawthorn East,58 Auburn Gr,4,h,3100000.0,S,Kay,10/09/2016
11357,Hawthorn East,7/11 Harts Pde,2,u,555000.0,PI,Noel,10/09/2016
11358,Hawthorn East,3/39 Mayston St,2,u,887000.0,S,Marshall,10/09/2016
11360,Hawthorn East,503 Tooronga Rd,3,h,1700000.0,VB,Jellis,10/09/2016
11362,Hawthorn East,20 Beaconsfield Rd,2,h,1585000.0,S,Jellis,10/12/2016
11363,Hawthorn East,1/1 Clifton Rd,3,u,935000.0,PI,Noel,10/12/2016
11364,Hawthorn East,5/75 Harold St,2,u,460000.0,VB,Fletchers,10/12/2016
11365,Hawthorn East,18 Carlyle St,4,h,3050000.0,S,Kay,11/03/2017
11366,Hawthorn East,4/50 Victoria Rd,3,h,1460000.0,PI,Marshall,12/06/2016
11367,Hawthorn East,13/84 Campbell Rd,1,u,365000.0,SP,Jellis,12/11/2016
11368,Hawthorn East,10/11 Grandview Gr,2,u,550000.0,PI,Noel,12/11/2016
11369,Hawthorn East,16 Leura Gr,4,h,2800000.0,S,Jellis,12/11/2016
11370,Hawthorn East,2/282 Riversdale Rd,1,u,320000.0,VB,Fletchers,12/11/2016
11372,Hawthorn East,1/17 Auburn Gr,2,u,573000.0,S,Kay,13/08/2016
11374,Hawthorn East,515/138 Camberwell Rd,2,u,820000.0,PI,RT,13/08/2016
11376,Hawthorn East,4/161 Victoria Rd,2,u,680000.0,VB,hockingstuart,13/08/2016
11378,Hawthorn East,6/537 Tooronga Rd,3,t,1170000.0,S,Jellis,14/05/2016
11379,Hawthorn East,63 Victoria Rd,5,h,2250000.0,PI,RT,14/05/2016
11380,Hawthorn East,123/20 Camberwell Rd,2,u,670000.0,VB,RT,15/10/2016
11382,Hawthorn East,36 Invermay Gr,4,h,2381000.0,S,Marshall,15/10/2016
11383,Hawthorn East,1/36 Pleasant Rd,4,t,1738000.0,S,Jellis,15/10/2016
11384,Hawthorn East,1 Torring Rd,2,h,1582000.0,S,Fletchers,15/10/2016
11386,Hawthorn East,16/36 Anderson Rd,3,u,735000.0,S,Noel,16/04/2016
11387,Hawthorn East,5 Nicholson St,4,h,2920000.0,S,Marshall,16/04/2016
11390,Hawthorn East,3 Avenue Victoria,4,h,1920000.0,VB,Jellis,17/09/2016
11391,Hawthorn East,40 Campbell Gr,3,h,1420000.0,PI,Marshall,17/09/2016
11392,Hawthorn East,12/82 Campbell Rd,2,u,400000.0,VB,Noel,17/09/2016
11393,Hawthorn East,5a Garden St,3,t,1790000.0,S,Jellis,17/09/2016
11394,Hawthorn East,10 Miami St,3,h,2100000.0,VB,Marshall,17/09/2016
11396,Hawthorn East,45 Roseberry St,2,h,1335000.0,S,Fletchers,17/09/2016
11397,Hawthorn East,66 Roseberry St,3,h,1825000.0,S,Jellis,17/09/2016
11398,Hawthorn East,452 Barkers Rd,5,h,3210000.0,S,Jellis,18/03/2017
11399,Hawthorn East,2/2 Clifton Rd,2,u,840000.0,S,Jellis,18/03/2017
11400,Hawthorn East,501/38 Harold St,2,u,705000.0,PI,Marshall,18/03/2017
11401,Hawthorn East,21 Myrniong Gr,4,h,3310000.0,S,RT,18/03/2017
11404,Hawthorn East,797 Burwood Rd,5,h,3500000.0,VB,Jellis,18/06/2016
11405,Hawthorn East,16/799 Burwood Rd,2,u,444000.0,S,LITTLE,18/06/2016
11406,Hawthorn East,38 Caroline St,3,h,1538000.0,S,Jellis,18/06/2016
11407,Hawthorn East,11 Council St,3,h,1320000.0,VB,Jellis,18/06/2016
11408,Hawthorn East,18 Gillman St,3,h,1890000.0,PI,Marshall,18/06/2016
11409,Hawthorn East,4/2 Myrniong Gr,3,t,1240000.0,S,Jellis,18/06/2016
11412,Hawthorn East,336 Riversdale Rd,4,h,2450000.0,S,Marshall,19/11/2016
11413,Hawthorn East,3/859 Toorak Rd,3,t,1590000.0,S,Jellis,19/11/2016
11414,Hawthorn East,218/12 Albert St,1,u,375000.0,PI,hockingstuart,22/05/2016
11416,Hawthorn East,13 Clive Rd,4,h,2450000.0,VB,Jellis,22/05/2016
11417,Hawthorn East,75 Leura Gr,3,h,3020000.0,S,Hooper,22/05/2016
11418,Hawthorn East,43 Mayston St,3,h,1625000.0,S,Woodards,22/05/2016
11419,Hawthorn East,122 Victoria Rd,5,h,2775000.0,PI,Marshall,22/05/2016
11420,Hawthorn East,3/23 Auburn Gr,2,u,568000.0,S,Jellis,22/08/2016
11422,Hawthorn East,4/43 Clifton Rd,2,u,706000.0,S,hockingstuart,22/08/2016
11423,Hawthorn East,3 Jaques St,5,h,2500000.0,VB,RT,22/08/2016
11424,Hawthorn East,91 Rathmines Rd,4,h,2350000.0,S,Marshall,22/08/2016
11425,Hawthorn East,24 Wiseman St,2,h,1385000.0,S,Marshall,22/08/2016
11426,Hawthorn East,5/107 Victoria Rd,2,u,655250.0,SP,Marshall,23/04/2016
11427,Hawthorn East,4 Temple St,6,h,1666000.0,S,Noel,24/09/2016
11429,Hawthorn East,4/3 Brookfield Ct,1,u,430000.0,S,Jellis,25/02/2017
11434,Hawthorn East,1/31 Ryeburne Av,2,u,835000.0,S,Woodards,25/02/2017
11435,Hawthorn East,1 Avenue Victoria,3,h,2040000.0,S,Nelson,27/06/2016
11436,Hawthorn East,8/423 Tooronga Rd,2,u,505000.0,S,Greg,27/06/2016
11437,Hawthorn East,12/36 Anderson Rd,2,u,500000.0,VB,Peter,27/11/2016
11438,Hawthorn East,2/11 Harts Pde,2,u,622000.0,S,Williams,27/11/2016
11440,Hawthorn East,2/30 Ryeburne Av,2,u,650000.0,PI,Noel,27/11/2016
11442,Hawthorn East,20 Stewart St,3,h,1650000.0,S,Marshall,27/11/2016
11443,Hawthorn East,5/80 Campbell Rd,1,u,371000.0,PI,O'Donoghues,28/05/2016
11445,Hawthorn East,103 Pleasant Rd,5,h,1900000.0,VB,Kay,28/05/2016
11448,Hawthorn East,61 Roseberry St,3,h,1625000.0,SP,Marshall,28/05/2016
11449,Hawthorn East,3/842 Toorak Rd,2,u,701000.0,S,Jellis,28/05/2016
11451,Hawthorn East,26 Roseberry St,2,h,1100000.0,S,Jellis,28/08/2016
11453,Hawthorn East,90 Harcourt St,4,h,2200000.0,PI,hockingstuart,30/07/2016
11454,Hawthorn East,2/60 Rathmines Rd,3,h,975000.0,VB,Fletchers,30/07/2016
11457,Heidelberg,5/68 Brown St,2,u,546500.0,S,Miles,3/12/2016
11459,Heidelberg,4/81 Rosanna Rd,3,u,620000.0,S,Fletchers,4/03/2017
11460,Heidelberg,18/74 Darebin St,3,u,985000.0,SP,Miles,4/06/2016
11461,Heidelberg,22 Almay Gr,3,h,1220000.0,S,Miles,6/08/2016
11462,Heidelberg,4/71 Rosanna Rd,3,t,550000.0,PI,hockingstuart,6/08/2016
11463,Heidelberg,6/542 Upper Heidelberg Rd,2,u,585000.0,PI,Barry,6/08/2016
11464,Heidelberg,4/51 Yarra St,2,t,705000.0,S,Miles,6/08/2016
11466,Heidelberg,13/77 Rosanna Rd,2,u,420000.0,S,Miles,7/11/2016
11468,Heidelberg,95 Rosanna Rd,3,h,1705000.0,S,Barry,10/09/2016
11470,Heidelberg,7/75 Rosanna Rd,2,h,490000.0,PI,Purplebricks,10/12/2016
11471,Heidelberg,17/127 Hawdon St,2,u,579000.0,S,Nelson,11/03/2017
11473,Heidelberg,13 Hodgson St,3,h,1110000.0,S,Nelson,12/11/2016
11474,Heidelberg,3/43 Rosanna Rd,2,u,540000.0,PI,William,12/11/2016
11475,Heidelberg,55 Halifax Av,4,h,1240000.0,VB,Miles,14/05/2016
11477,Heidelberg,13 Edgar St,3,h,750000.0,VB,Nelson,16/04/2016
11478,Heidelberg,50 Manton St,4,h,1115000.0,S,Miles,16/04/2016
11479,Heidelberg,35 Beverley Rd,3,h,1000000.0,S,Miles,16/07/2016
11481,Heidelberg,2/56 Banksia St,2,t,595000.0,SP,Miles,17/09/2016
11485,Heidelberg,22/127 Hawdon St,3,u,690000.0,VB,Miles,18/03/2017
11486,Heidelberg,6 Bolden St,5,h,1401000.0,S,Nelson,19/11/2016
11488,Heidelberg,1/58 Darebin St,3,t,808000.0,S,Miles,22/05/2016
11489,Heidelberg,34 Martin St,4,h,1031000.0,S,Miles,22/05/2016
11490,Heidelberg,7/106 Brown St,2,t,600000.0,S,Miles,23/04/2016
11491,Heidelberg,2/172 Cape St,3,h,655000.0,PI,hockingstuart,23/04/2016
11493,Heidelberg,10 Cleve Gr,3,h,1195000.0,S,Miles,24/09/2016
11494,Heidelberg,1/14 Edgar St,3,h,850000.0,VB,Fletchers,24/09/2016
11495,Heidelberg,4/97 Hawdon St,4,u,830000.0,S,Miles,24/09/2016
11496,Heidelberg,55 Hodgson St,3,h,1076000.0,S,Miles,24/09/2016
11497,Heidelberg,14 Scarborough Dr,4,h,1362000.0,S,Miles,24/09/2016
11498,Heidelberg,3/10 Edgar St,2,t,690000.0,SP,Miles,25/02/2017
11500,Heidelberg,57 Martin St,3,h,1375000.0,S,Miles,25/02/2017
11502,Heidelberg,14 Adamson St,3,h,1400000.0,S,Miles,27/11/2016
11505,Heidelberg,2/3 Andrews St,2,u,475000.0,S,Stockdale,28/05/2016
11507,Heidelberg,36 Buckingham Dr,3,h,1030000.0,S,Miles,30/07/2016
11508,Heidelberg,175 Cape St,3,h,1455000.0,PI,Barry,30/07/2016
11509,Heidelberg,34 Quinn St,3,h,1125000.0,VB,Ray,30/07/2016
11510,Ivanhoe East,23 Hilltop Cr,4,h,1775000.0,S,Nelson,3/12/2016
11511,Ivanhoe East,271 The Boulevard,5,h,3850000.0,SP,Miles,3/12/2016
11512,Ivanhoe East,24 Flora Gr,3,h,1605000.0,S,Miles,6/08/2016
11513,Ivanhoe East,5/3 Rotherwood Rd,2,u,470000.0,VB,Nelson,6/08/2016
11514,Ivanhoe East,61 Streeton Cr,5,h,3350000.0,S,Miles,6/08/2016
11516,Ivanhoe East,11 Warncliffe Rd,3,h,2150000.0,S,Miles,7/05/2016
11517,Ivanhoe East,41 McArthur Rd,4,h,1740000.0,S,Miles,7/11/2016
11519,Ivanhoe East,44 Keam St,4,h,1660000.0,S,Fletchers,8/10/2016
11520,Ivanhoe East,3/36 Wilfred Rd,3,u,1260000.0,S,Miles,10/12/2016
11521,Ivanhoe East,31 Keam St,4,h,2200000.0,S,Miles,12/11/2016
11522,Ivanhoe East,11/33 Carmichael St,2,u,485000.0,S,Miles,13/08/2016
11524,Ivanhoe East,21 Wilfred Rd,3,h,1651000.0,S,Barry,16/07/2016
11525,Ivanhoe East,10 Carmichael St,4,h,1875000.0,PI,Nelson,18/06/2016
11527,Ivanhoe East,333 The Boulevard,5,h,1797000.0,S,hockingstuart,22/05/2016
11528,Ivanhoe East,1/169 Lower Heidelberg Rd,3,t,1050000.0,VB,Nelson,22/08/2016
11529,Ivanhoe East,17 Streeton Cr,4,h,2850000.0,VB,Miles,25/02/2017
11531,Ivanhoe East,14 York Av,5,h,3390000.0,S,Jellis,27/11/2016
11533,Ivanhoe East,3/204 The Boulevard,1,u,405000.0,S,Miles,28/08/2016
11534,Ivanhoe East,9/61 Maltravers Rd,2,u,520000.0,VB,Miles,30/07/2016
11535,Jacana,52 Hales Cr,3,h,470000.0,S,YPA,3/12/2016
11536,Jacana,69 Lorraine Cr,2,h,461000.0,S,RE,4/02/2016
11537,Jacana,39 Emu Pde,3,h,551000.0,S,YPA,4/03/2017
11538,Jacana,60 Lorraine Cr,3,h,398000.0,S,Barry,6/08/2016
11539,Jacana,147 Sunset Bvd,3,h,350000.0,PI,Barry,7/05/2016
11540,Jacana,7 Landy Rd,3,h,482000.0,S,Stockdale,10/12/2016
11542,Jacana,49 Hales Cr,3,h,495000.0,S,Stockdale,12/06/2016
11543,Jacana,11/1051 Pascoe Vale Rd,2,u,280000.0,PI,Raine,16/04/2016
11544,Jacana,108 Sunset Bvd,3,h,425000.0,S,Barry,16/04/2016
11545,Jacana,16 Gavin St,3,h,537000.0,S,Barry,18/03/2017
11546,Jacana,3 Fidge Ct,3,h,600000.0,S,Woodards,22/05/2016
11547,Jacana,15 Bliburg St,3,h,460000.0,PI,Eview,24/09/2016
11548,Jacana,1 Robinson St,3,h,611000.0,S,Barry,25/02/2017
11549,Jacana,149 Langton St,2,h,456000.0,S,YPA,27/06/2016
11550,Jacana,25 Bliburg St,3,h,495000.0,S,YPA,27/11/2016
11551,Jacana,17 Sunset Bvd,2,h,472500.0,S,YPA,28/05/2016
11552,Jacana,58 Bliburg St,3,h,421000.0,S,Barry,30/07/2016
11553,Kingsbury,1/21 The Fairway,3,u,480000.0,PI,Darren,3/12/2016
11554,Kingsbury,31b Cash St,3,h,568500.0,S,Harcourts,4/06/2016
11555,Kingsbury,46 Dunne St,3,h,980000.0,S,Barry,8/10/2016
11556,Kingsbury,24 Stymie St,5,h,1000000.0,SP,Ray,11/02/2017
11557,Kingsbury,53 Scott Gr,2,h,731000.0,S,Ray,11/03/2017
11558,Kingsbury,101 The Fairway,4,h,610000.0,S,Ray,12/11/2016
11559,Kingsbury,27 Keats Av,4,h,687000.0,SP,Ray,25/02/2017
11560,Kingsbury,4/1 Oconnell St,2,u,380000.0,S,Barry,25/02/2017
11562,Kingsbury,36 Scott Gr,3,h,690000.0,S,Barry,27/11/2016
11564,Kingsbury,5 Golf Av,3,h,635000.0,S,Nelson,28/05/2016
11565,Kingsbury,9 Keats Av,4,h,590500.0,S,Ray,28/08/2016
11566,Kingsbury,93 The Fairway,3,h,607500.0,S,Barry,28/08/2016
11567,Kingsbury,33 Clunes St,2,h,705500.0,S,ASL,30/07/2016
11568,Kingsville,1/68 Edgar St,2,h,677200.0,SP,Sweeney,3/12/2016
11569,Kingsville,92 Empress Av,3,h,960000.0,S,Village,3/12/2016
11571,Kingsville,134 Chirnside St,3,h,1155000.0,S,Jas,4/06/2016
11573,Kingsville,4 Chirnside St,3,h,817000.0,S,Village,6/08/2016
11574,Kingsville,132 Coronation St,3,h,1035000.0,SP,Village,6/08/2016
11575,Kingsville,4 Kingsville St,2,h,816000.0,S,Village,7/05/2016
11576,Kingsville,104 Williamstown Rd,2,h,677500.0,S,Jas,7/05/2016
11577,Kingsville,149 Empress Av,3,h,1450000.0,SP,Jas,10/12/2016
11578,Kingsville,83 Kingsville St,1,h,630000.0,S,Burnham,10/12/2016
11579,Kingsville,200 Somerville Rd,3,h,760000.0,PI,Chambers,10/12/2016
11580,Kingsville,52a Williamstown Rd,2,h,730000.0,S,Village,12/11/2016
11582,Kingsville,88 Chirnside St,1,h,750000.0,PI,Village,15/10/2016
11583,Kingsville,2/15 Edgar St,2,u,440000.0,S,hockingstuart,15/10/2016
11585,Kingsville,309 Geelong Rd,2,h,685000.0,SP,Village,17/09/2016
11586,Kingsville,2/357 Geelong Rd,3,t,600000.0,PI,Jas,17/09/2016
11587,Kingsville,153 Coronation St,3,h,967500.0,S,Jas,18/03/2017
11588,Kingsville,2/57 Kingsville St,1,u,210000.0,S,Jas,18/03/2017
11590,Kingsville,85 Empress Av,4,h,1210000.0,SP,Greg,18/06/2016
11591,Kingsville,74 Chirnside St,3,h,1340000.0,S,Jas,19/11/2016
11592,Kingsville,12 Williamstown Rd,4,h,925000.0,S,Sweeney,19/11/2016
11593,Kingsville,60 Empress Av,3,h,912500.0,PI,Village,22/05/2016
11594,Kingsville,17/5 Lewis St,2,u,270000.0,VB,Jas,22/05/2016
11595,Kingsville,72 Chirnside St,4,h,1275000.0,SP,Jas,24/09/2016
11597,Kingsville,57 Wales St,3,h,925000.0,SP,Village,24/09/2016
11598,Kingsville,65 Empress Av,3,h,1085000.0,S,Jas,25/02/2017
11599,Kingsville,22 Coronation St,4,h,1336000.0,S,Jas,26/07/2016
11602,Kingsville,2/35 Kingsville St,1,u,200000.0,VB,Greg,30/07/2016
11604,Murrumbeena,3a Irving Av,4,t,1185000.0,PI,hockingstuart,3/12/2016
11609,Murrumbeena,1/22 Gerald St,4,t,1100000.0,SP,hockingstuart,4/03/2017
11610,Murrumbeena,537 Neerim Rd,4,h,1500000.0,S,hockingstuart,4/03/2017
11611,Murrumbeena,11 Perth St,3,h,1470000.0,S,Hodges,4/03/2017
11612,Murrumbeena,3 Churchill Cl,3,t,1160000.0,S,hockingstuart,4/06/2016
11613,Murrumbeena,84 Dalny Rd,3,t,1100000.0,S,hockingstuart,4/06/2016
11614,Murrumbeena,9 Stewart St,3,h,820000.0,PI,Woodards,4/06/2016
11615,Murrumbeena,5/13 Toward St,2,t,690000.0,S,hockingstuart,4/06/2016
11616,Murrumbeena,9 Winston Wy,4,h,1580000.0,S,Woodards,4/06/2016
11617,Murrumbeena,2/11 Howe St,2,u,740000.0,S,Buxton,6/08/2016
11618,Murrumbeena,7 Thomson Av,3,h,1420000.0,S,Woodards,6/08/2016
11619,Murrumbeena,1d Bute St,3,u,975000.0,S,Woodards,7/05/2016
11620,Murrumbeena,38 Dalny Rd,3,h,1060000.0,PI,hockingstuart,7/05/2016
11623,Murrumbeena,4/16 Rosella St,2,u,680000.0,S,Buxton,7/05/2016
11624,Murrumbeena,2/43 Kangaroo Rd,2,u,825000.0,S,Buxton,8/10/2016
11626,Murrumbeena,15 Thaxted Rd,3,h,1430000.0,PI,Woodards,10/12/2016
11628,Murrumbeena,6/21 Adelaide St,2,h,435000.0,S,Barry,12/11/2016
11629,Murrumbeena,17 Howe St,3,h,1370000.0,S,Woodards,12/11/2016
11630,Murrumbeena,22/41 Murrumbeena Rd,2,u,605000.0,SP,Fletchers,12/11/2016
11631,Murrumbeena,18 Spark St,3,h,1355000.0,S,Ray,12/11/2016
11632,Murrumbeena,4/178 Murrumbeena Rd,3,t,785000.0,S,Buxton,13/08/2016
11633,Murrumbeena,12 Wahroongaa Rd,3,h,1420000.0,S,Woodards,13/08/2016
11634,Murrumbeena,21 Ardyne St,4,h,1610000.0,S,Ray,15/10/2016
11635,Murrumbeena,3/34 Bute St,1,u,290000.0,S,McGrath,15/10/2016
11637,Murrumbeena,199 Poath Rd,2,h,910500.0,S,hockingstuart,15/10/2016
11638,Murrumbeena,111/121 Murrumbeena Rd,2,u,480000.0,SP,Gary,17/09/2016
11640,Murrumbeena,4/167 Murrumbeena Rd,1,u,331000.0,S,Thomson,18/03/2017
11641,Murrumbeena,62 Murrumbeena Cr,6,h,1000000.0,VB,hockingstuart,18/03/2017
11642,Murrumbeena,3/14 Wilson St,2,h,685000.0,S,hockingstuart,18/03/2017
11643,Murrumbeena,28 Murrumbeena Cr,4,h,1500000.0,S,Buxton,18/06/2016
11644,Murrumbeena,14/24 Rosella St,1,u,256500.0,S,Gary,18/06/2016
11645,Murrumbeena,6 Thomson Av,4,h,1390000.0,S,Woodards,18/06/2016
11646,Murrumbeena,22 Lydson St,3,h,1365000.0,S,Gary,19/11/2016
11647,Murrumbeena,4/19 Rosella St,3,t,860000.0,SP,Buxton,22/05/2016
11648,Murrumbeena,22 Brett St,5,h,1300000.0,PI,Buxton,22/08/2016
11649,Murrumbeena,3/19 Howe St,3,u,835000.0,SP,Matthew,22/08/2016
11650,Murrumbeena,1/178 Murrumbeena Rd,2,t,720000.0,S,hockingstuart,23/04/2016
11652,Murrumbeena,32 Leura St,2,h,861500.0,S,hockingstuart,24/09/2016
11653,Murrumbeena,116/41 Murrumbeena Rd,2,u,500000.0,VB,Beller,24/09/2016
11654,Murrumbeena,19 Wahroongaa Rd,4,h,1670000.0,S,Woodards,24/09/2016
11655,Murrumbeena,1 Donal St,4,h,1400000.0,VB,hockingstuart,25/02/2017
11656,Murrumbeena,3/59 Poath Rd,2,h,692000.0,S,Gary,25/02/2017
11657,Murrumbeena,2/15 Melbourne St,2,u,603000.0,S,Anderson,26/07/2016
11658,Murrumbeena,226 Murrumbeena Rd,3,h,1076000.0,S,Woodards,26/07/2016
11659,Murrumbeena,49 Dalny Rd,3,h,1100000.0,VB,hockingstuart,27/06/2016
11660,Murrumbeena,2/190 Murrumbeena Rd,1,u,291000.0,S,Woodards,27/06/2016
11661,Murrumbeena,47A Rosella St,4,t,1200000.0,PI,Buxton,27/11/2016
11662,Murrumbeena,22 Victory St,3,h,1090000.0,S,Gary,27/11/2016
11663,Murrumbeena,26 Innellan Rd,3,h,1220000.0,S,Thomson,28/05/2016
11664,Murrumbeena,14 Kinlock Av,3,h,1180000.0,SP,Thomson,28/05/2016
11665,Murrumbeena,525a Neerim Rd,4,h,1800000.0,PI,Ray,28/05/2016
11666,Murrumbeena,1/23 Rosella St,3,h,970000.0,S,Thomson,28/05/2016
11667,Murrumbeena,56b Wallace Av,4,t,1286000.0,S,Ray,28/05/2016
11668,Murrumbeena,8/145 Murrumbeena Rd,2,u,435000.0,PI,Woodards,28/08/2016
11669,Murrumbeena,12 Omama Rd,4,h,1641000.0,S,Woodards,28/08/2016
11672,Murrumbeena,4/1 Howe St,2,t,745500.0,S,Buxton,30/07/2016
11673,Murrumbeena,3 Short St,3,h,1260000.0,S,Thomson,30/07/2016
11674,Ormond,208 Booran Rd,3,h,1401000.0,SP,Noel,3/12/2016
11675,Ormond,28A Cadby Av,3,h,800000.0,PI,Buxton,3/12/2016
11676,Ormond,17 Murray Rd,4,h,2250000.0,PI,Marshall,3/12/2016
11677,Ormond,37 Thompson St,4,h,1715000.0,S,Buxton,3/12/2016
11678,Ormond,21 Tyrone St,2,h,1960000.0,S,Gary,3/12/2016
11679,Ormond,11/18 Ulupna Rd,1,u,360500.0,S,Buxton,3/12/2016
11680,Ormond,7/30 Walsh St,1,u,250000.0,VB,Ray,4/02/2016
11681,Ormond,3/10 Ormond Rd,1,u,290000.0,VB,Ray,4/03/2017
11682,Ormond,4 Thompson St,3,h,1708000.0,S,C21,4/03/2017
11683,Ormond,1/316 Tucker Rd,2,h,758000.0,S,Buxton,4/03/2017
11684,Ormond,2/498 North Rd,2,u,600000.0,S,Woodards,4/06/2016
11685,Ormond,9 Queen St,4,h,1920000.0,S,Buxton,4/06/2016
11686,Ormond,1 Bethell St,3,h,1256000.0,S,hockingstuart,6/08/2016
11687,Ormond,15 Tyrone St,4,h,1918000.0,S,Buxton,6/08/2016
11688,Ormond,2/27 Wheeler St,3,u,900000.0,S,hockingstuart,6/08/2016
11689,Ormond,27 Bewdley St,4,h,1875000.0,S,hockingstuart,7/11/2016
11690,Ormond,22 Oakleigh Cr,2,h,1515000.0,S,Woodards,7/11/2016
11691,Ormond,32a Bewdley St,2,h,1250000.0,S,Ray,8/10/2016
11692,Ormond,13 Stewart St,2,h,1360000.0,PI,hockingstuart,8/10/2016
11693,Ormond,37 Lewis St,3,h,1770000.0,S,hockingstuart,10/09/2016
11694,Ormond,14/21 Lillimur Rd,2,u,435000.0,S,RT,10/09/2016
11695,Ormond,9 Ruby St,5,h,1836000.0,S,hockingstuart,10/09/2016
11696,Ormond,44 Thompson St,3,t,1250000.0,S,hockingstuart,10/09/2016
11698,Ormond,2/31 Malane St,2,u,950000.0,S,Gary,10/12/2016
11699,Ormond,1/15 Murray Rd,5,h,1390000.0,S,hockingstuart,10/12/2016
11700,Ormond,35b Murray Rd,4,t,1520000.0,S,hockingstuart,10/12/2016
11702,Ormond,7/4 Holloway St,1,u,260000.0,PI,Ray,12/06/2016
11703,Ormond,6 Dunlop Av,3,h,1580000.0,S,Buxton,12/11/2016
11704,Ormond,3/25 Holloway St,3,u,822500.0,S,hockingstuart,12/11/2016
11705,Ormond,2/43 Ulupna Rd,2,h,810000.0,S,hockingstuart,12/11/2016
11706,Ormond,16 Wallen Rd,3,h,1322000.0,S,hockingstuart,12/11/2016
11707,Ormond,3a Fraser St,2,h,861000.0,S,Gary,14/05/2016
11708,Ormond,616 North Rd,2,h,765000.0,S,Eview,14/05/2016
11709,Ormond,2/3 Coane St,3,u,973000.0,SP,Marshall,15/10/2016
11710,Ormond,58 Draper St,4,h,1845000.0,S,Buxton,15/10/2016
11711,Ormond,16 Sherwood St,3,h,1535000.0,S,Marshall,15/10/2016
11712,Ormond,21 Stewart St,4,h,2005000.0,S,hockingstuart,15/10/2016
11713,Ormond,3/16 Wheeler St,3,u,932000.0,S,Woodards,15/10/2016
11714,Ormond,245 Grange Rd,4,h,1500000.0,VB,Ray,16/04/2016
11715,Ormond,4/4 Ormond Rd,1,u,260000.0,SP,Thomson,16/04/2016
11717,Ormond,13 Parker St,4,h,1390000.0,SA,Ray,16/07/2016
11718,Ormond,2 Stewart St,3,h,940000.0,PI,Buxton,16/07/2016
11719,Ormond,20 Howard Av,3,h,1350000.0,VB,McGrath,17/09/2016
11722,Ormond,6/13 Ulupna Rd,1,u,296000.0,SP,Thomson,17/09/2016
11723,Ormond,11a Bewdley St,4,t,1575000.0,S,Buxton,18/03/2017
11726,Ormond,48 Stewart St,4,h,1850000.0,PI,hockingstuart,18/03/2017
11727,Ormond,1/75 Lillimur Rd,2,u,475000.0,S,Gary,19/11/2016
11728,Ormond,4/50 Glen Orme Av,2,t,823000.0,S,Buxton,22/05/2016
11729,Ormond,1/25 Murray Rd,3,u,820000.0,PI,Buxton,22/05/2016
11731,Ormond,2/26 Wicklow St,3,u,940000.0,PI,Buxton,23/04/2016
11732,Ormond,1 Blackshaw St,2,h,1668000.0,S,Buxton,24/09/2016
11733,Ormond,2 Logan Av,4,h,1960000.0,S,Buxton,24/09/2016
11734,Ormond,1 Carcoola Ct,3,h,1470000.0,S,Woodards,25/02/2017
11735,Ormond,55 Carlyon St,2,h,981000.0,S,C21,25/02/2017
11736,Ormond,5/11 Ormond Rd,2,u,430000.0,PI,Purplebricks,25/02/2017
11737,Ormond,1/280 Grange Rd,4,t,1200000.0,PI,hockingstuart,26/07/2016
11738,Ormond,10/21 Lillimur Rd,1,u,362000.0,SP,hockingstuart,26/07/2016
11739,Ormond,3/11 Ormond Rd,2,u,410000.0,SA,Stockdale,26/07/2016
11740,Ormond,5/254 Booran Rd,4,t,1197000.0,S,Gary,27/06/2016
11741,Ormond,41 Queen St,3,h,1690000.0,SP,Buxton,27/06/2016
11742,Ormond,7/21 Lillimur Rd,1,u,447000.0,S,Ray,27/11/2016
11743,Ormond,2 Wimmera St,2,h,1177000.0,S,Thomson,27/11/2016
11744,Ormond,2/35 Leila Rd,2,u,617500.0,S,Biggin,28/05/2016
11745,Ormond,1/24 Lillimur Rd,2,u,479500.0,S,Ray,28/05/2016
11746,Ormond,19 Anthony St,4,h,2050000.0,S,Noel,28/08/2016
